,ADANI ENTERPRISES,ADANI PORTS & SEZ,APOLLO HOSPITALS,ASIAN PAINTS,AXIS BANK,BAJAJ AUTO,BAJAJ FINANCE,BAJAJ FINSERV,BHARAT ELECTRONICS,BHARTI AIRTEL,BPCL,BRITANNIA,CIPLA,COAL INDIA,DR. REDDYS LAB,EICHER MOTORS,GRASIM,HCL TECHNOLOGIES,HDFC BANK,HDFC LIFE INSURANCE,HERO MOTOCORP,HINDALCO,HINDUSTAN UNILEVER,ICICI BANK,INDUSIND BANK,INFOSYS,ITC,JSW STEEL,KOTAK MAHINDRA BANK,L&T,M&M,MARUTI SUZUKI,NESTLE,NTPC,ONGC,POWER GRID,RELIANCE IND.,SBI,SBI LIFE INSURANCE,SHRIRAM FINANCE,SUN PHARMA,TATA CONSUMER,TATA MOTORS,TATA STEEL,TCS,TECH MAHINDRA,TITAN,TRENT,ULTRATECH CEMENT,WIPRO
169,3113.6,1475.3,6317.45,2898.15,1287.85,9529.4,7098.25,1570.1,334.6,1435.15,299.5,5568.55,1487.05,493.3,1306.83,4754.45,2742.15,1533.4,1635.35,620.9,5501.9,697.2,2587.15,1235.05,1438.05,1661.65,443.6,939.2,1853.2,3632.0,2851.35,12023.6,2603.4,377.45,299.15,339.4,1600.9,856.25,1514.95,2808.1,1556.4,1136.67,1002.6,172.28,3993.2,1467.6,3156.2,5594.25,11582.9,541.2
170,3110.75,1478.0,6320.3,2905.0,1289.4,9534.1,7068.05,1581.6,334.8,1435.55,300.2,5668.85,1512.05,493.8,1316.57,4828.7,2761.8,1531.1,1636.5,623.65,5589.15,707.0,2590.15,1248.25,1434.25,1657.15,452.6,935.3,1847.85,3666.1,2925.5,12827.7,2633.1,377.05,297.45,341.15,1590.28,861.3,1524.75,2792.0,1585.4,1128.18,1014.95,171.8,3985.5,1465.75,3215.15,5592.85,11679.8,541.0
171,3096.0,1487.8,6375.7,2996.45,1291.65,9542.45,7054.95,1582.55,333.85,1445.05,300.35,5755.55,1513.2,490.75,1318.51,4849.15,2802.15,1509.95,1626.1,632.75,5508.75,693.3,2610.45,1243.2,1425.95,1648.25,451.45,925.4,1829.85,3650.05,2732.0,12772.8,2616.45,381.4,298.15,346.05,1584.23,849.0,1558.8,2762.1,1598.55,1136.67,1005.5,167.98,3909.15,1463.35,3225.0,5568.0,11634.25,535.55
172,3078.3,1483.85,6389.05,3022.05,1296.75,9466.8,6950.3,1587.85,335.5,1437.95,306.6,5761.3,1506.0,500.05,1318.95,4828.65,2801.6,1511.9,1621.9,634.25,5526.25,696.3,2608.85,1238.45,1429.75,1652.7,458.65,925.0,1844.5,3621.1,2698.05,12715.2,2593.2,377.1,304.75,342.8,1580.65,856.7,1558.8,2739.0,1581.75,1117.51,1020.8,168.92,3923.7,1460.6,3248.6,5635.25,11554.95,534.1
173,3065.45,1486.7,6353.9,2999.15,1317.3,9430.75,7004.3,1597.25,333.1,1433.25,304.55,5787.05,1512.05,496.2,1343.89,4860.7,2843.75,1560.2,1622.7,635.55,5546.9,692.05,2622.25,1232.9,1434.55,1711.75,459.05,934.4,1832.85,3649.35,2703.95,12562.5,2609.0,377.15,307.1,343.1,1596.73,859.7,1562.85,2794.4,1577.3,1138.1,1016.75,168.69,4183.95,1505.05,3229.85,5651.25,11602.3,560.15
174,3090.4,1495.05,6437.25,2956.5,1307.45,9673.35,7063.75,1602.2,331.4,1437.6,307.75,5809.7,1517.2,497.75,1358.95,4881.35,2803.75,1569.6,1622.1,638.05,5606.35,700.1,2620.3,1229.95,1444.05,1707.05,463.4,931.7,1843.55,3651.6,2731.05,12643.95,2605.1,385.65,322.5,343.85,1597.23,881.35,1613.45,2882.3,1586.2,1134.7,1024.45,166.76,4169.2,1499.05,3224.2,5675.55,11833.65,559.7
175,3109.3,1499.05,6453.7,2974.45,1304.0,9718.35,7059.1,1609.55,326.15,1466.5,315.95,5862.35,1510.4,512.45,1329.21,4916.1,2827.35,1569.55,1619.75,646.75,5578.1,690.8,2688.45,1239.9,1445.9,1726.05,465.55,934.35,1805.3,3636.55,2756.75,12639.55,2607.3,380.45,322.65,342.45,1576.25,880.7,1621.35,2813.5,1579.3,1161.81,1021.15,167.07,4178.45,1516.2,3234.05,5647.3,11658.7,559.7
176,3092.2,1493.9,6520.85,2931.55,1309.4,9626.2,7110.0,1651.25,313.55,1483.65,318.15,5871.5,1506.65,505.25,1333.5,4941.1,2791.8,1594.55,1614.8,648.9,5502.2,689.95,2738.4,1250.3,1456.9,1758.05,470.25,931.45,1826.75,3656.2,2819.45,12644.05,2627.05,377.75,331.7,341.25,1586.68,893.55,1659.8,2867.3,1594.25,1178.75,1024.55,166.36,4315.55,1539.35,3262.1,5308.5,11647.25,573.2
177,3005.7,1469.3,6381.95,2946.05,1292.35,9386.05,6932.3,1640.25,306.3,1461.75,303.8,5877.95,1485.5,488.0,1327.2,4850.7,2743.0,1594.55,1607.3,635.9,5427.7,663.0,2727.0,1248.65,1432.45,1792.95,474.55,889.45,1821.6,3618.5,2749.3,12524.3,2597.85,364.65,319.65,332.2,1555.15,889.35,1647.7,2810.85,1568.65,1173.41,990.0,157.77,4302.4,1491.4,3259.0,5166.35,11258.3,557.2
178,3000.85,1467.35,6402.15,2934.3,1282.5,9409.7,6884.25,1631.15,312.3,1465.4,308.25,5887.85,1490.0,491.2,1354.18,4857.35,2811.55,1577.1,1642.55,637.4,5463.15,672.3,2735.3,1241.15,1423.4,1810.85,466.55,888.55,1757.55,3651.45,2804.75,12641.25,2587.3,373.5,320.8,338.6,1500.68,876.8,1621.15,2827.4,1587.35,1190.01,1003.15,160.32,4287.35,1495.55,3254.45,5210.2,11515.7,505.8
179,2995.35,1507.35,6403.6,2897.1,1263.25,9382.5,6727.1,1618.85,301.45,1465.7,306.0,5944.75,1497.9,487.0,1373.0,4919.55,2823.05,1598.35,1618.4,643.95,5513.55,653.5,2766.35,1226.75,1413.2,1836.9,492.2,893.95,1768.9,3538.05,2821.35,12629.05,2581.55,382.45,314.15,334.25,1487.9,863.9,1594.85,2739.2,1601.6,1241.47,1001.8,160.02,4302.35,1493.4,3466.85,5263.8,11545.8,500.55
180,2970.7,1484.8,6422.6,2912.8,1239.25,9260.2,6607.15,1579.25,300.1,1455.2,314.95,5829.5,1503.5,493.8,1364.03,4915.35,2806.9,1583.7,1604.05,672.8,5417.75,651.6,2717.05,1223.0,1396.65,1833.95,494.05,881.35,1746.2,3519.45,2805.5,12487.25,2541.4,392.6,319.55,337.15,1495.7,852.0,1632.95,2724.25,1619.45,1216.13,1027.7,160.31,4306.25,1533.3,3478.4,5286.85,11453.4,500.1
181,2973.5,1487.0,6385.8,2901.4,1175.9,9278.25,6647.75,1571.95,301.45,1449.15,326.15,5829.6,1500.05,494.0,1370.64,4900.65,2797.55,1587.6,1616.6,683.15,5403.2,646.55,2707.2,1197.9,1379.1,1824.85,489.95,874.5,1775.15,3619.15,2811.4,12509.2,2480.65,392.15,335.8,339.45,1492.4,848.5,1695.4,2679.0,1665.8,1208.58,1090.95,157.39,4322.5,1530.0,3405.8,5309.95,11441.5,506.85
182,3080.5,1542.75,6664.55,2950.15,1177.35,9492.9,6789.75,1586.45,309.9,1514.4,328.8,5872.8,1575.0,509.85,1375.73,5012.5,2843.3,1635.35,1618.15,703.35,5478.9,667.6,2711.05,1207.2,1403.9,1878.9,502.2,900.55,1813.85,3679.9,2887.8,12663.7,2476.9,396.3,331.6,344.2,1509.03,862.45,1750.95,2925.0,1714.25,1213.65,1118.3,162.55,4387.85,1541.15,3494.15,5393.35,11673.05,524.8
183,3089.35,1548.7,6681.65,2954.7,1170.05,9557.65,6812.45,1617.15,321.35,1481.35,337.9,5897.6,1553.95,512.15,1368.01,4962.25,2828.2,1632.35,1605.05,696.85,5424.35,666.85,2711.6,1212.7,1411.5,1871.1,496.05,898.55,1793.9,3774.95,2933.0,12751.55,2470.3,393.9,332.9,342.35,1520.1,871.6,1746.7,2943.0,1723.25,1201.4,1124.0,162.87,4381.1,1525.35,3411.7,5517.4,11873.8,524.4
184,3128.75,1546.25,6641.0,3005.05,1170.0,9564.35,6823.6,1642.65,318.1,1470.35,348.2,5842.2,1528.9,519.35,1360.83,4951.85,2790.9,1630.25,1615.55,697.2,5444.3,660.5,2691.4,1209.45,1429.7,1877.15,489.9,902.1,1786.1,3784.65,2922.1,12873.65,2457.65,406.95,331.9,349.8,1513.15,872.8,1721.05,2912.05,1701.6,1194.9,1161.85,164.07,4365.35,1538.05,3468.25,5620.5,11806.45,521.5
185,3169.4,1569.9,6615.3,3084.45,1166.1,9664.2,6806.95,1651.65,316.05,1491.55,350.05,5784.45,1544.3,522.2,1350.1,4962.7,2776.75,1642.6,1615.75,715.5,5488.45,669.6,2705.65,1214.9,1427.8,1868.25,495.35,928.25,1807.9,3815.0,2907.8,13115.8,2456.35,416.0,334.2,348.2,1505.43,872.4,1753.65,2931.95,1719.35,1188.95,1156.65,165.33,4385.35,1554.4,3458.95,5839.0,11887.2,522.0
186,3217.25,1590.15,6706.4,3099.35,1172.3,9730.5,6771.65,1634.8,311.15,1505.5,349.1,5730.15,1546.2,540.4,1377.59,4968.8,2767.0,1640.55,1638.8,713.6,5371.85,673.5,2715.55,1210.1,1419.85,1852.6,493.7,934.55,1792.65,3779.3,2828.4,13359.05,2484.0,423.45,341.75,361.1,1515.3,862.65,1767.25,2989.25,1715.2,1208.35,1144.4,163.06,4397.1,1544.45,3468.35,5770.8,11984.5,521.55
187,3160.9,1588.0,6710.15,3106.7,1160.85,9616.2,6725.0,1623.45,302.95,1493.8,347.1,5720.35,1528.8,524.5,1392.83,4726.7,2706.8,1609.3,1659.15,707.4,5274.2,648.05,2692.55,1196.55,1404.3,1821.2,489.1,899.55,1803.45,3665.7,2749.65,12726.4,2495.1,419.7,330.1,358.25,1499.33,847.85,1744.9,2992.1,1731.65,1193.65,1096.65,158.22,4283.05,1507.7,3462.35,5538.25,11764.5,502.15
188,3038.2,1493.85,6687.6,3093.4,1133.5,9485.05,6596.7,1567.7,290.25,1465.7,341.7,5697.9,1515.05,506.8,1362.41,4675.75,2612.25,1562.4,1615.75,710.9,5183.9,614.3,2715.9,1172.6,1389.45,1751.9,486.0,863.8,1773.65,3528.0,2678.95,12200.85,2510.9,413.25,310.25,342.8,1447.33,811.65,1722.2,2891.45,1720.35,1199.4,1016.45,149.82,4155.05,1456.35,3375.95,5346.9,11417.25,485.0
189,3072.7,1494.1,6657.7,3101.75,1126.1,9427.4,6538.35,1564.1,287.25,1443.55,334.7,5854.5,1531.9,499.6,1361.48,4653.9,2620.5,1582.75,1601.2,679.6,5173.8,610.3,2750.05,1166.85,1381.0,1751.1,486.3,884.0,1770.55,3576.2,2632.95,12131.1,2508.5,415.0,306.1,340.75,1456.05,797.7,1674.5,2836.8,1707.55,1185.6,1013.75,150.32,4171.2,1483.4,3335.1,5220.7,11325.3,489.5
190,3185.95,1543.8,6720.35,3101.45,1136.8,9708.2,6637.15,1571.4,300.2,1441.75,343.65,5836.8,1553.55,531.5,1385.27,4597.15,2637.05,1594.6,1623.5,696.25,5241.15,623.7,2744.05,1172.45,1345.15,1791.65,492.65,906.45,1776.55,3638.25,2680.85,12371.5,2522.8,416.3,329.1,352.05,1464.83,808.65,1685.7,2925.05,1734.45,1199.6,1025.3,153.86,4200.45,1473.65,3326.25,5472.45,11543.2,497.4
191,3167.55,1519.0,6541.9,3005.4,1138.15,9641.3,6582.2,1540.05,298.25,1451.8,338.3,5744.65,1569.95,523.45,1387.66,4576.9,2544.65,1557.85,1642.7,710.35,5158.9,614.05,2733.2,1164.6,1347.3,1743.15,494.75,887.55,1772.75,3553.55,2682.95,12218.85,2489.1,407.7,322.7,342.65,1449.13,808.05,1706.3,2872.2,1737.05,1178.3,1041.75,150.28,4172.55,1466.45,3296.5,5644.1,11258.0,487.3
192,3187.55,1533.8,6587.85,3040.6,1142.75,9765.95,6618.2,1560.2,302.2,1464.1,333.4,5740.3,1574.75,529.8,1402.7,4830.6,2572.75,1589.95,1650.2,702.4,5207.2,622.9,2747.2,1171.6,1349.8,1770.75,495.9,905.1,1769.65,3592.05,2749.15,12224.2,2504.7,410.65,332.55,346.0,1474.3,824.3,1725.1,2958.1,1735.3,1186.15,1068.1,151.81,4228.75,1506.7,3331.7,6275.35,11300.35,491.3
193,3151.75,1501.4,6502.4,3053.2,1164.3,9710.85,6608.15,1559.0,301.4,1458.6,333.4,5645.75,1586.25,523.95,1377.31,4808.8,2571.1,1585.25,1660.1,702.45,5311.85,629.35,2748.7,1172.8,1350.85,1797.4,494.6,917.35,1772.55,3571.95,2717.65,12273.25,2473.1,400.85,341.3,341.15,1460.63,812.6,1705.0,2976.1,1733.85,1170.8,1076.15,152.06,4195.65,1512.5,3320.85,6382.35,11302.85,489.05
194,3092.2,1483.45,6589.4,3023.55,1159.6,9671.6,6465.05,1543.35,296.15,1459.7,321.7,5666.5,1583.45,521.75,1389.68,4802.25,2519.25,1592.65,1603.2,685.0,5245.5,621.4,2741.4,1168.35,1350.6,1797.45,490.0,907.85,1752.05,3551.8,2718.05,12176.25,2484.7,396.2,335.9,336.95,1463.63,797.55,1682.4,2891.35,1740.1,1178.8,1053.45,148.88,4196.95,1503.4,3383.55,6381.7,11271.2,490.5
195,3040.1,1461.95,6515.85,3025.85,1153.1,9749.6,6458.5,1529.15,293.7,1471.7,325.05,5659.15,1563.8,504.7,1360.21,4733.25,2512.4,1626.15,1607.8,686.35,5072.45,621.45,2722.05,1161.65,1338.1,1823.25,492.2,890.3,1747.9,3545.2,2745.25,12205.65,2474.6,396.35,328.15,333.5,1461.85,803.0,1692.1,2895.1,1741.65,1167.55,1062.35,146.17,4295.25,1524.4,3402.15,6438.35,11002.6,495.15
196,3108.8,1493.45,6686.9,3048.15,1166.85,9888.15,6590.9,1549.9,303.3,1483.55,332.5,5729.65,1576.1,512.3,1358.72,4818.0,2600.35,1668.25,1632.1,689.4,5128.1,634.15,2748.25,1187.25,1364.15,1858.95,502.65,908.45,1777.3,3568.35,2840.45,12213.3,2525.45,398.05,329.6,338.6,1478.2,812.1,1688.9,2981.5,1742.75,1187.75,1098.35,149.52,4416.05,1585.3,3444.75,6502.4,11295.7,516.25
197,3102.55,1496.45,6724.9,3076.3,1153.25,9770.65,6616.35,1551.1,302.15,1469.65,343.8,5732.5,1575.5,522.0,1382.27,4813.3,2598.4,1678.5,1631.55,685.7,5188.9,658.85,2742.55,1175.9,1347.6,1864.8,501.45,917.75,1781.35,3555.05,2765.15,12149.8,2503.15,403.1,335.3,340.3,1488.4,813.7,1671.55,3075.6,1747.8,1177.4,1087.7,153.96,4490.0,1594.65,3464.85,6689.9,11315.35,519.75
198,3070.65,1492.55,6672.9,3103.2,1168.0,9779.7,6722.2,1602.1,303.15,1449.15,349.4,5765.8,1562.85,524.6,1393.07,4883.25,2636.7,1686.75,1637.7,710.6,5244.4,672.9,2751.05,1179.45,1381.3,1872.2,498.8,917.15,1805.65,3572.7,2771.3,12214.95,2518.5,406.25,330.1,340.5,1495.95,820.3,1761.3,3159.85,1766.35,1171.2,1086.9,153.93,4523.3,1628.6,3474.9,6793.9,11349.7,524.65
199,3115.7,1503.5,6752.45,3151.55,1174.4,9852.0,6735.35,1620.95,305.4,1463.45,351.2,5837.35,1594.6,532.2,1412.49,4913.55,2684.85,1677.25,1625.8,724.55,5284.7,685.6,2791.2,1174.85,1384.0,1872.7,505.4,925.8,1812.95,3596.05,2769.4,12220.95,2551.75,408.95,327.7,336.65,1498.68,815.55,1800.6,3159.05,1764.65,1177.55,1085.2,151.92,4551.5,1604.65,3560.4,6783.2,11200.9,526.35
200,3099.05,1492.3,6830.55,3186.6,1169.95,9914.2,6743.6,1625.7,304.5,1486.35,350.1,5836.8,1585.8,528.85,1393.81,4933.55,2755.15,1676.15,1631.3,726.0,5329.95,685.55,2792.8,1191.1,1381.9,1880.25,504.55,933.25,1821.5,3606.5,2732.95,12276.35,2551.0,403.35,324.35,334.0,1498.13,820.3,1795.25,3143.6,1750.65,1205.8,1068.45,154.14,4502.0,1611.25,3604.4,6989.8,11309.4,519.0
201,3076.35,1491.3,6860.7,3154.65,1165.95,10406.45,6735.85,1639.9,306.0,1506.75,352.2,5792.65,1574.55,538.85,1390.9,4898.1,2748.55,1661.45,1625.05,729.0,5384.9,685.1,2815.6,1203.5,1388.55,1862.1,505.8,941.05,1818.0,3598.55,2759.0,12302.3,2529.2,401.95,318.9,336.25,1499.98,815.35,1789.3,3126.55,1775.75,1196.8,1085.15,154.2,4463.9,1598.4,3570.0,6948.75,11341.8,512.4
202,3069.0,1482.55,6780.0,3171.35,1170.3,10432.55,6778.35,1686.2,306.7,1513.55,351.15,5796.95,1593.95,538.1,1388.66,4875.2,2736.6,1719.45,1639.95,725.65,5343.75,711.85,2821.15,1213.3,1384.5,1876.15,505.7,963.5,1812.5,3641.9,2793.1,12243.8,2519.55,414.85,327.85,338.25,1512.6,815.05,1796.25,3162.15,1772.45,1220.05,1092.4,155.7,4502.45,1640.15,3630.2,6925.6,11337.1,520.0
